speed,Tsw,Tst,theta,Fundamental Frequency Hip 1,Fundamental Frequency Knee 1,Fundamental Frequency Hip 2,Fundamental Frequency Knee 2,Fundamental Frequency Hip 3,Fundamental Frequency Knee 3,Fundamental Frequency Hip 4,Fundamental Frequency Knee 4
4.186046511627906,82.0,348.0,15.0,2.326733444731074,2.325581395348837,2.3267067176378866,2.3255813953488373,2.326656414293223,2.3275778816787582,2.3266981564844347,2.3275560601180385
4.166666666666666,82.0,350.0,15.0,2.3152921621716533,2.3148148148148153,2.316183403240966,2.314814814814815,2.316359380696416,2.3167928500901556,2.317556343852457,2.314814814814815
4.147465437788018,82.0,352.0,15.0,2.3041867852614155,2.304147465437788,2.3061015901891087,2.3041474654377883,2.3047735733018477,2.3073431862159763,2.3065815230371918,2.304147465437788
4.128440366972477,82.0,354.0,15.0,2.293678971188548,2.2935779816513757,2.2961066276619144,2.293577981651376,2.294858999348941,2.2960392385926154,2.295360000170238,2.2935779816513757
4.10958904109589,82.0,356.0,15.0,2.2837029829363287,2.2831050228310494,2.285741381806696,2.2831904416368403,2.2846002344197314,2.2851187394401076,2.2843424896711073,2.2831050228310494
4.090909090909091,82.0,358.0,15.0,2.2739343990266137,2.272727272727273,2.274079916651486,2.274437410708049,2.273680549941765,2.27472271642743,2.2738091500153463,2.272727272727273
4.072398190045249,82.0,360.0,15.0,2.2640029225752465,2.2624434389140267,2.2651697928679635,2.2624434389140275,2.2627811851778947,2.264420857300126,2.263850787969331,2.262443438914027
4.0540540540540535,82.0,362.0,15.0,2.2524541595132095,2.253947378906465,2.254582513951476,2.2522522522522523,2.252263062083913,2.2542118884660924,2.254234561119475,2.2522522522522523
4.035874439461883,82.0,364.0,15.0,2.243690712934373,2.2422387556685996,2.243854188860681,2.2421524663677124,2.2422967106373433,2.244094559197721,2.2446167225986766,2.242152466367713
4.017857142857142,82.0,366.0,15.0,2.2335725351817413,2.232142857142857,2.233346012140075,2.2321428571428568,2.2327822725552413,2.234067641121082,2.234547748297872,2.232380775828168
3.9999999999999996,82.0,368.0,15.0,2.2231226570732585,2.222222222222222,2.22331226849244,2.2222222222222223,2.2234277408316587,2.224129927718751,2.2236048526342276,2.2237458706479734
3.9823008849557517,82.0,370.0,15.0,2.2127160926043388,2.2123893805309742,2.21380678707038,2.2123893805309742,2.213920991441052,2.2142802338458463,2.214997866065739,2.212389380530974
3.9647577092511006,82.0,372.0,15.0,2.2026579334837564,2.202643171806167,2.204596554092067,2.202643171806167,2.2029285233755806,2.206115197688276,2.2048947417824554,2.202643171806167
3.947368421052631,82.0,374.0,15.0,2.1930958934729086,2.192982456140351,2.1954248474061533,2.192982456140351,2.194400337868701,2.1951292285187667,2.194646685560987,2.192982456140351
3.9301310043668116,82.0,376.0,15.0,2.1839575351520075,2.183406113537118,2.1859910140087746,2.1834226737372453,2.1848538624118663,2.1853375896353566,2.1845973696759975,2.183406113537118
3.913043478260869,82.0,378.0,15.0,2.175005272597371,2.1739130434782608,2.1750366594729917,2.175757554511937,2.1748935424682507,2.1758277532797283,2.1749370351424355,2.1739130434782608
3.8961038961038956,82.0,380.0,15.0,2.1659656487673113,2.1645021645021645,2.1671525652091432,2.1645021645021645,2.164928514054651,2.166400325374401,2.1657527457985313,2.1645021645021645
3.8793103448275854,82.0,382.0,15.0,2.1561188092088512,2.1558834989649593,2.157550217766448,2.1551724137931036,2.1552295636767487,2.15705423936239,2.1568972690926045,2.1551724137931036
3.862660944206008,82.0,384.0,15.0,2.146634850349945,2.1469470757055604,2.1477756050792682,2.1459227467811153,2.145961536789118,2.1477884470126267,2.148132683127771,2.1459227467811157
3.8461538461538454,82.0,386.0,15.0,2.138265109906835,2.1367521367521367,2.1380835361026507,2.1367521367521367,2.137114291618156,2.138601918028026,2.1392223806152852,2.136752136752137
3.8297872340425525,82.0,388.0,15.0,2.1288244759035013,2.127659574468085,2.1287038159307072,2.127659574468085,2.1285220374622766,2.129493639663601,2.128986211219455,2.129085502659014
3.8135593220338975,82.0,390.0,15.0,2.119290712424537,2.1186440677966103,2.1197604519069437,2.1186440677966103,2.119949912768272,2.12046261635426,2.1209351250059205,2.1189290890610555
3.797468354430379,82.0,392.0,15.0,2.109899106674207,2.1097046413502114,2.1111762904711897,2.1097046413502114,2.1112017171541746,2.1115078693520615,2.1121487212392367,2.109704641350211
3.7815126050420163,82.0,394.0,15.0,2.100841493785212,2.100840336134454,2.102812317710499,2.100840336134454,2.1008669063933225,2.104494238258308,2.1028811579034463,2.100840336134454
3.765690376569037,82.0,396.0,15.0,2.092186415889182,2.092050209205021,2.0944060140716365,2.092050209205021,2.093571030474689,2.093930701238009,2.0935932290950907,2.092050209205021
3.7499999999999996,82.0,398.0,15.0,2.0838603595737726,2.0833333333333335,2.0858279155045527,2.083338620553137,2.084719684686418,2.0851819420937985,2.084455676479605,2.0833333333333335
3.734439834024896,82.0,400.0,15.0,2.0756894414416873,2.0746887966804985,2.075694310926776,2.07652128728224,2.0756671164272205,2.076522089367582,2.075667525366374,2.074688796680498
3.7190082644628095,82.0,402.0,15.0,2.0674767161036396,2.0661157024793386,2.0686796705073474,2.0661157024793386,2.066605272630628,2.0679338686523665,2.067244576372006,2.0661157024793386
3.7037037037037033,82.0,404.0,15.0,2.0590452796595833,2.0576642945235735,2.059987109949254,2.0576131687242802,2.0577307528388347,2.0594163948273234,2.059122623141715,2.05761316872428
3.6885245901639343,82.0,406.0,15.0,2.0492235952904374,2.050927570459303,2.051136166597639,2.0491803278688523,2.0491821098003715,2.0509687972944675,2.0511335586549495,2.0491803278688523
3.6734693877551017,82.0,408.0,15.0,2.042325869909798,2.0408163265306123,2.042287560862466,2.0408163265306123,2.0409904155747354,2.0425902196820145,2.0431020300555054,2.0408163265306123
3.6585365853658534,82.0,410.0,15.0,2.033847672857639,2.032520325203252,2.033624977450352,2.032520325203252,2.033076146470087,2.034279819554976,2.0348646730368505,2.0325702116201945
3.643724696356275,82.0,412.0,15.0,2.0252241581034327,2.024291497975709,2.0252688610653498,2.0242914979757085,2.0252872362314625,2.0260367681327986,2.0252707827102276,2.0260147458862052
3.629032258064516,82.0,414.0,15.0,2.0166065319525788,2.0161290322580645,2.0172654246961463,2.0161290322580645,2.0174592662361914,2.017860250013835,2.0185713359551736,2.0161290322580645
3.614457831325301,82.0,416.0,15.0,2.00815934188244,2.008032128514056,2.009515583809181,2.0080321285140563,2.0094714796694646,2.0097545093905174,2.010312471743014,2.008032128514056
3.5999999999999996,82.0,418.0,15.0,2.0,2.0,2.0019182168497145,2.0,2.0000000000000018,2.003536865583258,2.0018972300972386,2.0
3.5856573705179278,82.0,420.0,15.0,1.992161086607464,1.9920318725099602,1.994279410459928,1.9920318725099602,1.9935156821149123,1.9938133128166036,1.993496415253347,1.9920318725099602
3.571428571428571,82.0,422.0,15.0,1.984585869488519,1.984126984126984,1.986519210300592,1.984126984126984,1.9854802290360178,1.9858943077991307,1.9852202384985875,1.984126984126984
3.5573122529644263,82.0,424.0,15.0,1.9771541232530496,1.9762845849802373,1.9773272058324673,1.9779192808401531,1.977299850529599,1.9780379591517505,1.9772191741318,1.9762845849802373
3.5433070866141727,82.0,426.0,15.0,1.9697259399341125,1.9685039370078745,1.9708313406449396,1.9686469252781689,1.96909445387973,1.970243526184617,1.9695077782916168,1.9685039370078745
3.529411764705882,82.0,428.0,15.0,1.962187714228438,1.9607843137254901,1.9631534530477797,1.96078431372549,1.9610040968809679,1.96251027983678,1.962064946453572,1.9607843137254901
3.5156249999999996,82.0,430.0,15.0,1.9535742549314072,1.9542809707716033,1.9551944965358317,1.953125,1.9531433553923032,1.9548375024488476,1.9547838667202782,1.953125
3.5019455252918283,82.0,432.0,15.0,1.946407638804337,1.9461972902919282,1.9471808107276776,1.9455252918287937,1.9455665996418998,1.9472244875409839,1.9475405251887705,1.9455252918287937
3.4883720930232553,82.0,434.0,15.0,1.939403683334438,1.9379844961240313,1.939243379819075,1.9379844961240313,1.9382556863572669,1.939670539596056,1.9402199880774909,1.937984496124031
3.4749034749034746,82.0,436.0,15.0,1.931690006259605,1.9305019305019304,1.931496158975313,1.9305019305019309,1.9311309844005573,1.9321749738478218,1.932505406873087,1.9308478877622544
3.4615384615384612,82.0,438.0,15.0,1.9238981987465535,1.9230769230769231,1.9240166043338496,1.9230769230769236,1.9240794340494296,1.924737116073993,1.9241910483930706,1.924502519843372
3.448275862068965,82.0,440.0,15.0,1.9161401161574494,1.915708812260536,1.9167926530773711,1.9157088122605368,1.9169895648605073,1.9173563023940807,1.9180492909429856,1.9157088122605364
3.4351145038167936,82.0,442.0,15.0,1.9085282309609963,1.9083969465648856,1.9097956885668284,1.9083969465648856,1.9097830247864553,1.9100318790718571,1.9105733879780327,1.9083969465648851
3.422053231939163,82.0,444.0,15.0,1.901142798614666,1.9011406844106464,1.9028952790518958,1.9011406844106464,1.9012017770731222,1.9044150409524687,1.9030099423041238,1.9011406844106464
5.357142857142856,84.0,252.0,15.0,2.9775801007699156,2.9761904761904763,2.9777203362845857,2.9787846962342868,2.97774929340024,2.9788353645765757,2.97764900086633,2.976190476190476
5.325443786982247,84.0,254.0,15.0,2.960076743057197,2.9591807951759024,2.962006296701447,2.9585798816568047,2.9588139686172408,2.9611935484496215,2.9608063858915914,2.9585798816568043
5.2941176470588225,84.0,256.0,15.0,2.942794097460715,2.9416325557166245,2.9434227449852886,2.941176470588236,2.941436473009803,2.943759465375507,2.9444805768303626,2.9411764705882355
5.263157894736842,84.0,258.0,15.0,2.925349830703305,2.9239766081871332,2.9254384052882365,2.9239766081871346,2.925494110683056,2.926529467732829,2.9254463814597935,2.9264951795350553
5.232558139534882,84.0,260.0,15.0,2.907129060627747,2.906976744186047,2.9093411859363427,2.9069767441860463,2.9081239809493566,2.9105361340398104,2.9102329897859893,2.9069767441860463
5.202312138728323,84.0,262.0,15.0,2.8904841217984854,2.8901734104046244,2.8935015631251813,2.8901734104046244,2.8919650752170254,2.8929553584527397,2.8922692375981702,2.890173410404625
5.1724137931034475,84.0,264.0,15.0,2.8750804654657167,2.873563218390804,2.8750858099091445,2.8760252268856843,2.8748809154143,2.876118467378252,2.8749726572435153,2.873563218390805
5.1428571428571415,84.0,266.0,15.0,2.85834674783288,2.8580637465484595,2.8604175991238026,2.857142857142857,2.857299134623484,2.859668973885491,2.8593954595803077,2.857142857142857
5.113636363636363,84.0,268.0,15.0,2.8425943896625587,2.8412160345330997,2.8430529080257214,2.840909090909091,2.841172027626726,2.8434065707842624,2.8441159181276103,2.840909090909091
5.084745762711864,84.0,270.0,15.0,2.8262470696337827,2.8248587570621466,2.8262668229469203,2.824858757062147,2.8262650766870934,2.8273280842790576,2.8262457277417323,2.827330225021918
5.056179775280898,84.0,272.0,15.0,2.809229363748432,2.8089887640449445,2.8111128696717844,2.8089887640449445,2.8105992723009208,2.811789001468844,2.8122104999991944,2.808988764044944
5.027932960893854,84.0,274.0,15.0,2.7934407294330574,2.793296089385475,2.7964299420604335,2.7932960893854752,2.7944855085482003,2.796724068024191,2.7955537170199114,2.793296089385475
5.0,84.0,276.0,15.0,2.7789534060348546,2.7777777777777777,2.779401529538666,2.7799394282620216,2.7793332858915263,2.7802555857604645,2.7791542144380825,2.777777777777778
4.972375690607734,84.0,278.0,15.0,2.7642857890182064,2.7624309392265194,2.7657285429468077,2.7624309392265194,2.762868069859637,2.764881431671722,2.7642280139001723,2.762430939226519
4.945054945054944,84.0,280.0,15.0,2.747525311310342,2.7493414432439263,2.7498111791708637,2.7472527472527477,2.747278450889009,2.7496763733760146,2.7500966773740556,2.747252747252747
4.918032786885245,84.0,282.0,15.0,2.7339931600157095,2.73224043715847,2.7337641778174815,2.73224043715847,2.733062198202671,2.7346376363790235,2.7348669569169837,2.7329469679719467
4.891304347826087,84.0,284.0,15.0,2.718169750233875,2.717391304347826,2.7189289909848653,2.717391304347826,2.7191264178796763,2.7197625065541517,2.7201322285624,2.7179556630278148
4.864864864864864,84.0,286.0,15.0,2.7027227030840506,2.702702702702702,2.705184907730519,2.702702702702703,2.702925701745556,2.7071802654658166,2.705546015069158,2.7027027027027026
4.838709677419354,84.0,288.0,15.0,2.688570841916596,2.688172043010752,2.6913351635798306,2.6881720430107525,2.6900313675689365,2.6905835416098287,2.689953761097553,2.6881720430107525
4.81283422459893,84.0,290.0,15.0,2.6751918870496496,2.6737967914438503,2.675178354367554,2.676127138897252,2.675035150193944,2.6761825561300943,2.675109835507186,2.6737967914438503
4.787234042553191,84.0,292.0,15.0,2.661284140128309,2.659707857095472,2.6627264707408074,2.659574468085107,2.6598291366834665,2.6619349085942265,2.6614856248141328,2.6595744680851054
4.761904761904761,84.0,294.0,15.0,2.6461766610489708,2.6469942523570227,2.647833241209094,2.6455026455026456,2.6455653965925774,2.64783816291787,2.6483316786185713,2.6455026455026456
4.7368421052631575,84.0,296.0,15.0,2.6332489763514464,2.6315789473684204,2.6330217216320984,2.6315789473684204,2.6324132162746987,2.633889934347687,2.6339871371622356,2.6324203912911015
4.712041884816753,84.0,298.0,15.0,2.618576995820904,2.6178010471204187,2.619248297552133,2.6178010471204187,2.6194654041067027,2.6200878881164544,2.620405421045858,2.618421088583724
4.687499999999999,84.0,300.0,15.0,2.6042137274398534,2.6041666666666665,2.606467325956177,2.6041666666666665,2.6047067576034557,2.6080532501414138,2.6069711569702037,2.6041666666666665
4.66321243523316,84.0,302.0,15.0,2.5909191721501017,2.5906735751295336,2.5936768625493394,2.590673575129533,2.592407458785026,2.5931011133240798,2.59256856044659,2.5906735751295336
4.639175257731958,84.0,304.0,15.0,2.578433696127268,2.5773195876288657,2.578786514061748,2.5793862769471563,2.5787393789173425,2.5796267302374924,2.5785858926164287,2.5773195876288653
4.615384615384615,84.0,306.0,15.0,2.565837515375425,2.564102564102564,2.567214089536811,2.5641025641025648,2.564607385877085,2.5663860939016168,2.5656648926537224,2.564102564102564
4.591836734693877,84.0,308.0,15.0,2.5510500520281676,2.553236486978162,2.5536474816345875,2.5510204081632644,2.551022625022815,2.553280685809836,2.5534279547697953,2.5510204081632644
4.568527918781725,84.0,310.0,15.0,2.53985688573421,2.5380710659898478,2.5397857093560243,2.5380710659898478,2.538448621471668,2.54030844483345,2.5410185476671563,2.5380710659898473
4.545454545454545,84.0,312.0,15.0,2.526515918698441,2.525252525252525,2.5265159186984425,2.525252525252526,2.5264777924373076,2.52746735151924,2.5264777924373063,2.52746735151924
4.522613065326633,84.0,314.0,15.0,2.512961715403992,2.5125628140703524,2.514204151383454,2.5125628140703524,2.5142913178105855,2.5147554270414343,2.515558886171836,2.5125628140703524
4.499999999999999,84.0,316.0,15.0,2.5,2.5,2.50247949317023,2.5000000000000004,2.5,2.5044682573710007,2.502447603993836,2.5000000000000004
4.477611940298507,84.0,318.0,15.0,2.4879597174965906,2.4875621890547257,2.4905144523997955,2.487562189054726,2.489316915256863,2.489802856743224,2.489180557947006,2.4875621890547257
4.455445544554455,84.0,320.0,15.0,2.4764474887217567,2.4752475247524752,2.4764851930607064,2.4774660526325665,2.4764851930607064,2.4774660526325674,2.476447488721759,2.4752475247524752
4.433497536945812,84.0,322.0,15.0,2.4647502484520003,2.4630541871921183,2.4660592551743235,2.4630541871921183,2.46347273506751,2.465250901791744,2.4646051675400886,2.4630541871921183
4.411764705882352,84.0,324.0,15.0,2.4510092261696608,2.453112815921541,2.45350162567347,2.450980392156863,2.4509823408266325,2.4531556136143475,2.453289851794223,2.450980392156863
4.390243902439024,84.0,326.0,15.0,2.4407666666715793,2.4390243902439024,2.440727003653192,2.4390243902439024,2.439333247106393,2.441178432463484,2.441850881716315,2.4390243902439024
4.36893203883495,84.0,328.0,15.0,2.4285153191773263,2.4271844660194173,2.428409899574858,2.4271844660194173,2.4282369351898163,2.4293176368222564,2.4285266010694544,2.4290947131230665
4.347826086956521,84.0,330.0,15.0,2.416014795962548,2.4154589371980677,2.4168853886343613,2.4154589371980677,2.417080073080167,2.417571538468893,2.418348963501681,2.415477003843987
4.326923076923076,84.0,332.0,15.0,2.4038825679808573,2.4038461538461537,2.4059798934605205,2.4038461538461537,2.4043570759364137,2.4074471286054364,2.406420374814418,2.4038461538461537
4.30622009569378,84.0,334.0,15.0,2.392497767834108,2.3923444976076556,2.3950800830251016,2.3923444976076556,2.393847238568009,2.394769607206277,2.3941917737028975,2.3923444976076556
4.285714285714286,84.0,336.0,15.0,2.3817374476942947,2.380952380952381,2.3832127992800403,2.381731244994878,2.3824523252405183,2.3830962902858466,2.382194288818487,2.380952380952381
4.265402843601896,84.0,338.0,15.0,2.371112009236743,2.3696682464454972,2.3717951404593665,2.370629326344373,2.3704869771068893,2.371791873455921,2.370891231250022,2.3696682464454977
4.245283018867924,84.0,340.0,15.0,2.36006117584081,2.3586091473139916,2.3612867527572696,2.358490566037736,2.3586656718798693,2.3605941971890805,2.360232474913493,2.358490566037736
4.225352112676056,84.0,342.0,15.0,2.347708414671658,2.349160540816017,2.349604143648929,2.347417840375587,2.34743641167378,2.3495017567624816,2.3498271732214655,2.347417840375586
4.205607476635514,84.0,344.0,15.0,2.338103068343828,2.3364485981308416,2.3379324591315735,2.336448598130841,2.3368791254979437,2.338513075603795,2.339193203784083,2.336448598130841
4.186046511627906,84.0,346.0,15.0,2.3267635084442646,2.3255813953488373,2.3267362712500246,2.3255813953488373,2.326684931002737,2.327626704635964,2.3267268179841927,2.327605294492491
4.166666666666666,84.0,348.0,15.0,2.3153059816667607,2.314814814814815,2.3162201317538598,2.3148148148148153,2.316393188301943,2.3168412216401815,2.3176164111797104,2.314814814814815
4.147465437788018,84.0,350.0,15.0,2.304187970461992,2.304147465437788,2.3061540542848054,2.304147465437788,2.304759715738349,2.3074555453215764,2.3066434803386837,2.3041474654377883
4.128440366972477,84.0,352.0,15.0,2.2936819964774013,2.2935779816513766,2.296169579258044,2.2935779816513766,2.2948463122929925,2.296144126206879,2.2954082735248886,2.293577981651376
4.10958904109589,84.0,354.0,15.0,2.2837200059978895,2.28310502283105,2.2857775892120116,2.2832211964723537,2.284634564526044,2.285167986177638,2.284375645815983,2.28310502283105
4.090909090909091,84.0,356.0,15.0,2.2739652324977246,2.272727272727273,2.2741021538313415,2.2744929114463717,2.273706289043229,2.2747715160887667,2.2738377607504106,2.272727272727273
4.072398190045249,84.0,358.0,15.0,2.2640352572124542,2.262443438914027,2.2652320319000125,2.2624434389140275,2.2627910544145147,2.2644692159457804,2.2638888940658792,2.262443438914027
4.0540540540540535,84.0,360.0,15.0,2.2524486796333267,2.2540005354840176,2.25464261587392,2.252252252252253,2.2522633869192106,2.2542598120475295,2.2542875627274355,2.2522522522522523
4.035874439461883,84.0,362.0,15.0,2.243695050237327,2.2422698125704312,2.2439000803750155,2.242152466367713,2.242300993141122,2.244142053559798,2.2446776033950604,2.2421524663677124
4.017857142857142,84.0,364.0,15.0,2.233606170288576,2.2321428571428577,2.233377944114104,2.232142857142857,2.2328002905311206,2.2341147120044265,2.2345711844231655,2.2324246908932373
3.9999999999999996,84.0,366.0,15.0,2.223147060949807,2.2222222222222223,2.2233409399060746,2.2222222222222223,2.223458342457078,2.2241765807620744,2.2236239910296143,2.2238010086672486
3.9823008849557517,84.0,368.0,15.0,2.212725601780545,2.2123893805309733,2.2138449242769287,2.2123893805309733,2.213953027698497,2.214326474588193,2.215058176576448,2.2123893805309733
3.9647577092511006,84.0,370.0,15.0,2.202658374667316,2.202643171806167,2.204648598191183,2.202643171806167,2.202921100516526,2.2062177967508156,2.2049528829147977,2.202643171806167
3.947368421052631,84.0,372.0,15.0,2.193099253283313,2.1929824561403506,2.1954855246380123,2.1929824561403506,2.1943961044465725,2.195218836863738,2.1946916772551806,2.192982456140351
3.9301310043668116,84.0,374.0,15.0,2.1839731637568502,2.183406113537118,2.1860375105952112,2.1834383602637466,2.1848872291483286,2.185384826557521,2.1846292424440494,2.183406113537118
3.913043478260869,84.0,376.0,15.0,2.1750336350575488,2.173913043478261,2.175062365723968,2.1758063353117705,2.1749196124002634,2.1758745799743853,2.1749640467504294,2.1739130434782608
3.8961038961038956,84.0,378.0,15.0,2.165998157195717,2.1645021645021645,2.167211686862986,2.1645021645021645,2.1649407399025353,2.166446747162348,2.1657863715896832,2.1645021645021645
3.8793103448275854,84.0,380.0,15.0,2.1561042002679156,2.1559406945023585,2.1576101304545405,2.1551724137931036,2.155231257654393,2.1571002614728054,2.1569437391992343,2.1551724137931036
3.862660944206008,84.0,382.0,15.0,2.1466204307942642,2.1470063253915312,2.147825028592069,2.145922746781116,2.145962687188599,2.1478340745850306,2.148189431385363,2.1459227467811157
3.8461538461538454,84.0,384.0,15.0,2.138297690429521,2.1367521367521363,2.1381191982702497,2.1367521367521367,2.1371247183781334,2.1386471561141973,2.139279625889365,2.136752136752137
3.8297872340425525,84.0,386.0,15.0,2.1288540704940804,2.1276595744680855,2.128731246467606,2.127659574468085,2.1285453302219195,2.1295384932294366,2.129004642644197,2.1291379139963107
3.8135593220338975,84.0,388.0,15.0,2.1193087072074492,2.1186440677966103,2.119789978484254,2.1186440677966103,2.1199814398023444,2.120507090281595,2.1209528446323547,2.1189753115081196
3.797468354430379,84.0,390.0,15.0,2.1099047780420874,2.1097046413502105,2.111215893116258,2.1097046413502105,2.111231408957168,2.111551968440443,2.1122076911260375,2.1097046413502105
3.7815126050420163,84.0,392.0,15.0,2.1008415280616006,2.100840336134454,2.1028642866181237,2.1008403361344534,2.1008661494373104,2.104586011006194,2.1029345731422904,2.100840336134454
3.765690376569037,84.0,394.0,15.0,2.0921904014248813,2.092050209205021,2.094464278134518,2.092050209205021,2.093586369417507,2.093991791803101,2.093634812591486,2.092050209205021
3.7499999999999996,84.0,396.0,15.0,2.0838751908309026,2.0833333333333335,2.0858771419063444,2.083348789447039,2.0847519767140477,2.0852271538813523,2.0844856459809895,2.083333333333333
3.734439834024896,84.0,398.0,15.0,2.0757156429331665,2.074688796680498,2.0757204097973747,2.0765662529111584,2.0756928623939603,2.076566926397799,2.0756932666001413,2.074688796680498
3.7190082644628095,84.0,400.0,15.0,2.0675083051985315,2.0661157024793386,2.068736120346147,2.066115702479338,2.06661908098172,2.067978335565513,2.067274765791497,2.0661157024793386
3.7037037037037033,84.0,402.0,15.0,2.0590558303398723,2.057687720877633,2.0600456268011937,2.05761316872428,2.057734186774892,2.0594604961873766,2.0591632959119006,2.05761316872428
3.6885245901639343,84.0,404.0,15.0,2.049222376542048,2.0509725427403005,2.0511875288049524,2.0491803278688523,2.0491821622817104,2.0510125375906703,2.0511848021899928,2.0491803278688523
3.6734693877551017,84.0,406.0,15.0,2.0423556172806983,2.0408163265306123,2.04232701859553,2.0408163265306123,2.0409954671743025,2.042633603330401,2.043158173024299,2.040816326530612
3.6585365853658534,84.0,408.0,15.0,2.033879154702355,2.032520325203252,2.033654207939012,2.0325203252032518,2.0330916580548846,2.0343228508998585,2.0349008610136936,2.0325930700667296
3.643724696356275,84.0,410.0,15.0,2.0252487782964015,2.024291497975708,2.02529445212594,2.024291497975708,2.0253131858300613,2.02607945144822,2.0252951236128127,2.026058156753794
3.629032258064516,84.0,412.0,15.0,2.016619951677064,2.016129032258065,2.017295600500557,2.0161290322580645,2.0174902902700738,2.0179025895049794,2.0186257015798703,2.0161290322580645
3.614457831325301,84.0,414.0,15.0,2.0081630356581743,2.0080321285140563,2.0095553542065705,2.0080321285140563,2.0094931204499513,2.0098062217095656,2.0103687690984784,2.0080321285140563
3.5999999999999996,84.0,416.0,15.0,2.0,2.0,2.00196848628658,2.0,2.0,2.003623603019894,2.001947049393846,2.0
3.5856573705179278,84.0,418.0,15.0,1.992164832039931,1.9920318725099602,1.9943351677610583,1.99203187250996,1.993538723683622,1.9938619881260744,1.9935357470153496,1.9920318725099604
3.571428571428571,84.0,420.0,15.0,1.9845987545197845,1.9841269841269842,1.9865731659887433,1.9841269841269842,1.98551157518303,1.9859375331884395,1.9852493994962344,1.984126984126984
3.5573122529644263,84.0,422.0,15.0,1.9771772085326573,1.9762845849802375,1.9773497333698509,1.9779645276481206,1.9773260833882373,1.9780808432080244,1.9772437237527092,1.9762845849802373
3.5433070866141727,84.0,424.0,15.0,1.9697556226613269,1.968503937007874,1.970854888177322,1.9686822781004474,1.969110758700982,1.9702860729349996,1.969534397745916,1.9685039370078743
3.529411764705882,84.0,426.0,15.0,1.9622173217792815,1.9607843137254901,1.9632101105783275,1.9607843137254901,1.9610103982153702,1.9625524932453091,1.9620993364203925,1.9607843137254901
3.5156249999999996,84.0,428.0,15.0,1.9535640539534642,1.9543321070928208,1.955247582626007,1.9531249999999996,1.9531438900955622,1.9548793864176937,1.95482803574152,1.9531249999999996
3.5019455252918283,84.0,430.0,15.0,1.9463938895579067,1.9462509374888057,1.9472247772216913,1.9455252918287937,1.9455677999142174,1.9472660459116458,1.9475921936009908,1.9455252918287937
3.4883720930232553,84.0,432.0,15.0,1.9394343495199637,1.9379844961240307,1.9392769502479794,1.9379844961240307,1.9382634091123054,1.9397117761505394,1.9402734460497983,1.937984496124031
3.4749034749034746,84.0,434.0,15.0,1.9317191969935725,1.9305019305019304,1.9315223162835866,1.9305019305019304,1.9311482090198622,1.932215892309783,1.9325212304115795,1.9308926224728218
3.4615384615384612,84.0,436.0,15.0,1.9239200610158333,1.9230769230769236,1.924041165144509,1.9230769230769236,1.9241052138798096,1.9247777201098628,1.9242090999069879,1.9245487265343348
3.448275862068965,84.0,438.0,15.0,1.9161521788820584,1.9157088122605364,1.9168213964193803,1.9157088122605364,1.9170194860222791,1.9173965956141574,1.918102237924898,1.9157088122605368
3.4351145038167936,84.0,440.0,15.0,1.9085320041222977,1.9083969465648851,1.909833034880043,1.9083969465648851,1.9098109023991934,1.9100718650313775,1.9106271552736012,1.908396946564886
3.422053231939163,84.0,442.0,15.0,1.9011428599590137,1.9011406844106469,1.9029414427067746,1.9011406844106469,1.9012000957066832,1.9044994190162976,1.9030586283987967,1.9011406844106469
3.4090909090909087,84.0,444.0,15.0,1.894013488258901,1.893939393939394,1.8960738215624038,1.8939393939393943,1.8952102982629135,1.8958968024222758,1.8954564194923624,1.893939393939394
3.3962264150943393,84.0,446.0,15.0,1.8871141238487594,1.8867924528301887,1.8891029999622977,1.8867924528301887,1.8881879125535228,1.888523223117777,1.887966569038494,1.8867924528301891
3.383458646616541,84.0,448.0,15.0,1.880368937392478,1.8796992481203008,1.881535280113704,1.8803199465120661,1.8808522561748182,1.8814170236347703,1.8806449781271029,1.8796992481203008
3.370786516853932,84.0,450.0,15.0,1.873679470938197,1.8726591760299625,1.8738774195994368,1.8740407534534345,1.873457516880935,1.8743641025726294,1.8735720376670342,1.8726591760299625
5.232558139534882,86.0,258.0,15.0,2.9071338291852564,2.9069767441860463,2.9094041314126473,2.9069767441860463,2.9081028955354657,2.910674142863495,2.9103080306920686,2.906976744186047
5.202312138728323,86.0,260.0,15.0,2.890493682529107,2.890173410404624,2.8935739449196904,2.890173410404624,2.891959815889143,2.893065944435535,2.8923255562075143,2.8901734104046244
5.1724137931034475,86.0,262.0,15.0,2.8751180449348865,2.8735632183908044,2.875120026574994,2.8760886393222673,2.874915544960255,2.8761794585760887,2.8750089236358667,2.8735632183908044
5.1428571428571415,86.0,264.0,15.0,2.858326224197955,2.858138616548685,2.8604924321362657,2.8571428571428563,2.857303997992649,2.8597292694125422,2.8594559085860736,2.8571428571428577
5.113636363636363,86.0,266.0,15.0,2.842583732965842,2.8412729296960983,2.843110042624448,2.840909090909091,2.841180112837151,2.8434661824753222,2.8441876355722484,2.840909090909091
5.084745762711864,86.0,268.0,15.0,2.826282680501445,2.824858757062147,2.8263027375687115,2.8248587570621466,2.826300951318802,2.82738702370199,2.8262813061672136,2.8273891645914753
